ISO_TIME,LAT,LON,WIND,PRES,SID,NAME,SEASON
1889-08-06 06:00:00+00:00,20.8,83.2,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-06 12:00:00+00:00,20.8,82.4,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-06 18:00:00+00:00,20.9,81.6,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-07 00:00:00+00:00,21.2,80.8,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-07 06:00:00+00:00,21.6,80.1,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-07 12:00:00+00:00,22.0,79.4,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-07 18:00:00+00:00,22.5,78.9,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-08 00:00:00+00:00,22.9,78.5,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-08 06:00:00+00:00,23.1,78.3,25.0,1000.0,1889217N21089,UNNAMED,1889
1889-08-16 00:00:00+00:00,20.5,88.5,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-16 06:00:00+00:00,20.9,88.5,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-16 12:00:00+00:00,21.4,88.4,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-16 18:00:00+00:00,21.9,88.3,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-17 00:00:00+00:00,22.4,87.9,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-17 06:00:00+00:00,23.1,87.0,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-17 12:00:00+00:00,23.7,85.7,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-17 18:00:00+00:00,24.3,84.2,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-18 00:00:00+00:00,24.6,82.9,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-18 06:00:00+00:00,24.7,82.6,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-18 12:00:00+00:00,24.7,82.6,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-18 18:00:00+00:00,24.7,82.7,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-19 00:00:00+00:00,24.7,82.8,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-19 06:00:00+00:00,24.8,82.1,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-19 12:00:00+00:00,25.1,80.9,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-19 18:00:00+00:00,25.4,79.8,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-20 00:00:00+00:00,25.6,78.8,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-20 06:00:00+00:00,25.8,78.3,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-20 12:00:00+00:00,26.0,77.9,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-20 18:00:00+00:00,26.1,77.5,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-21 00:00:00+00:00,26.3,77.2,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-08-21 06:00:00+00:00,26.4,77.1,25.0,1000.0,1889228N21089,UNNAMED,1889
1889-09-17 00:00:00+00:00,17.4,87.9,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-17 06:00:00+00:00,17.4,87.9,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-17 12:00:00+00:00,17.4,87.9,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-17 18:00:00+00:00,17.4,87.9,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-18 00:00:00+00:00,17.4,88.0,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-18 06:00:00+00:00,17.5,87.2,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-18 12:00:00+00:00,17.9,85.9,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-18 18:00:00+00:00,18.3,84.5,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-19 00:00:00+00:00,18.8,83.2,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-19 06:00:00+00:00,19.1,82.5,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-19 12:00:00+00:00,19.4,82.1,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-19 18:00:00+00:00,19.8,81.7,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-20 00:00:00+00:00,20.3,81.4,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-20 06:00:00+00:00,20.8,81.2,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-20 12:00:00+00:00,21.5,81.3,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-20 18:00:00+00:00,22.2,81.4,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-21 00:00:00+00:00,22.8,81.5,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-21 06:00:00+00:00,23.6,81.6,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-21 12:00:00+00:00,24.4,81.7,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-21 18:00:00+00:00,25.2,82.0,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-22 00:00:00+00:00,25.9,82.4,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-09-22 06:00:00+00:00,26.1,82.6,25.0,1000.0,1889260N17088,UNNAMED,1889
1889-10-15 00:00:00+00:00,14.0,83.0,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-15 06:00:00+00:00,14.1,82.4,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-15 12:00:00+00:00,14.2,81.6,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-15 18:00:00+00:00,14.3,80.7,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-16 00:00:00+00:00,14.5,79.9,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-16 06:00:00+00:00,14.7,79.0,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-16 12:00:00+00:00,14.9,78.0,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-16 18:00:00+00:00,15.2,76.9,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-17 00:00:00+00:00,15.5,75.9,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-17 06:00:00+00:00,15.7,75.4,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-17 12:00:00+00:00,15.8,75.1,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-17 18:00:00+00:00,15.9,74.7,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-18 00:00:00+00:00,16.2,74.4,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-18 06:00:00+00:00,16.6,74.4,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-18 12:00:00+00:00,16.9,74.6,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-18 18:00:00+00:00,17.1,74.8,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-19 00:00:00+00:00,17.2,75.1,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-19 06:00:00+00:00,17.6,75.9,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-19 12:00:00+00:00,18.1,76.9,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-19 18:00:00+00:00,18.4,77.9,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-20 00:00:00+00:00,18.7,78.8,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-20 06:00:00+00:00,18.9,79.3,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-20 12:00:00+00:00,19.1,79.6,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-20 18:00:00+00:00,19.2,80.0,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-21 00:00:00+00:00,19.3,80.4,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-21 06:00:00+00:00,19.3,80.6,25.0,1000.0,1889288N14083,UNNAMED,1889
1889-10-25 00:00:00+00:00,20.6,88.3,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-25 06:00:00+00:00,20.6,88.3,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-25 12:00:00+00:00,20.6,88.3,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-25 18:00:00+00:00,20.6,88.3,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-26 00:00:00+00:00,20.6,88.3,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-26 06:00:00+00:00,20.9,88.4,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-26 12:00:00+00:00,21.5,88.8,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-26 18:00:00+00:00,22.0,89.2,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-27 00:00:00+00:00,22.4,89.6,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-10-27 06:00:00+00:00,22.6,89.8,25.0,1000.0,1889298N21088,UNNAMED,1889
1889-11-18 00:00:00+00:00,13.5,84.0,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-18 06:00:00+00:00,13.5,84.0,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-18 12:00:00+00:00,13.5,84.0,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-18 18:00:00+00:00,13.4,84.0,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-19 00:00:00+00:00,13.4,84.0,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-19 06:00:00+00:00,14.4,84.1,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-19 12:00:00+00:00,16.2,84.4,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-19 18:00:00+00:00,17.9,84.7,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-20 00:00:00+00:00,19.3,85.1,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-11-20 06:00:00+00:00,19.8,85.2,25.0,1000.0,1889322N13084,UNNAMED,1889
1889-12-17 00:00:00+00:00,10.2,81.4,25.0,1000.0,1889351N10081,UNNAMED,1889
1889-12-17 06:00:00+00:00,10.2,81.0,25.0,1000.0,1889351N10081,UNNAMED,1889
1889-12-17 12:00:00+00:00,10.3,80.6,25.0,1000.0,1889351N10081,UNNAMED,1889
1889-12-17 18:00:00+00:00,10.3,80.2,25.0,1000.0,1889351N10081,UNNAMED,1889
1889-12-18 00:00:00+00:00,10.4,79.8,25.0,1000.0,1889351N10081,UNNAMED,1889
1889-12-18 06:00:00+00:00,10.4,79.7,25.0,1000.0,1889351N10081,UNNAMED,1889
1889-12-23 00:00:00+00:00,14.2,86.9,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-23 06:00:00+00:00,14.3,86.7,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-23 12:00:00+00:00,14.4,86.3,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-23 18:00:00+00:00,14.5,85.9,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-24 00:00:00+00:00,14.6,85.5,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-24 06:00:00+00:00,14.7,85.0,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-24 12:00:00+00:00,14.8,84.4,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-24 18:00:00+00:00,14.9,83.9,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-25 00:00:00+00:00,14.9,83.3,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-25 06:00:00+00:00,14.9,82.8,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-25 12:00:00+00:00,14.9,82.3,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-25 18:00:00+00:00,14.9,81.8,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-26 00:00:00+00:00,14.9,81.4,25.0,1000.0,1889357N14087,UNNAMED,1889
1889-12-26 06:00:00+00:00,14.9,81.3,25.0,1000.0,1889357N14087,UNNAMED,1889
1890-05-05 00:00:00+00:00,11.8,93.9,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-05 06:00:00+00:00,12.1,93.8,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-05 12:00:00+00:00,12.4,93.7,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-05 18:00:00+00:00,12.8,93.6,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-06 00:00:00+00:00,13.2,93.6,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-06 06:00:00+00:00,13.7,93.6,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-06 12:00:00+00:00,14.4,93.6,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-06 18:00:00+00:00,15.1,93.6,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-07 00:00:00+00:00,15.8,93.7,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-07 06:00:00+00:00,16.7,93.9,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-07 12:00:00+00:00,17.5,94.2,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-07 18:00:00+00:00,18.3,94.5,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-08 00:00:00+00:00,19.0,94.9,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-05-08 06:00:00+00:00,19.3,95.0,25.0,1000.0,1890125N12094,UNNAMED,1890
1890-06-02 00:00:00+00:00,18.9,69.0,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-02 06:00:00+00:00,19.2,68.6,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-02 12:00:00+00:00,19.6,68.1,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-02 18:00:00+00:00,20.0,67.6,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-03 00:00:00+00:00,20.3,67.1,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-03 06:00:00+00:00,20.8,66.5,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-03 12:00:00+00:00,21.2,65.7,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-03 18:00:00+00:00,21.6,65.0,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-04 00:00:00+00:00,21.9,64.2,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-04 06:00:00+00:00,22.4,63.3,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-04 12:00:00+00:00,22.9,62.2,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-04 18:00:00+00:00,23.4,61.0,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-05 00:00:00+00:00,23.8,59.7,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-05 06:00:00+00:00,24.0,59.3,25.0,1000.0,1890153N19069,UNNAMED,1890
1890-06-18 00:00:00+00:00,19.3,86.4,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-18 06:00:00+00:00,19.5,86.1,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-18 12:00:00+00:00,19.7,85.8,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-18 18:00:00+00:00,20.0,85.4,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-19 00:00:00+00:00,20.2,85.1,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-19 06:00:00+00:00,20.5,84.7,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-19 12:00:00+00:00,21.1,84.2,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-19 18:00:00+00:00,21.5,83.8,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-20 00:00:00+00:00,22.0,83.3,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-20 06:00:00+00:00,22.7,82.6,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-20 12:00:00+00:00,23.5,81.7,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-20 18:00:00+00:00,24.3,80.7,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-21 00:00:00+00:00,25.0,79.7,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-21 06:00:00+00:00,25.3,79.4,25.0,1000.0,1890169N19086,UNNAMED,1890
1890-06-22 00:00:00+00:00,23.1,89.4,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-22 06:00:00+00:00,23.2,89.2,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-22 12:00:00+00:00,23.3,89.1,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-22 18:00:00+00:00,23.4,88.8,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-23 00:00:00+00:00,23.5,88.5,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-23 06:00:00+00:00,23.8,88.1,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-23 12:00:00+00:00,24.3,87.9,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-23 18:00:00+00:00,24.7,87.7,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-24 00:00:00+00:00,25.2,87.7,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-06-24 06:00:00+00:00,25.3,87.7,25.0,1000.0,1890173N23089,UNNAMED,1890
1890-07-01 00:00:00+00:00,19.6,87.8,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-01 06:00:00+00:00,20.0,86.9,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-01 12:00:00+00:00,20.5,85.9,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-01 18:00:00+00:00,21.0,84.8,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-02 00:00:00+00:00,21.5,83.7,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-02 06:00:00+00:00,22.2,81.7,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-02 12:00:00+00:00,23.0,79.5,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-02 18:00:00+00:00,23.9,77.3,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-03 00:00:00+00:00,25.3,75.5,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-03 06:00:00+00:00,26.2,74.7,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-03 12:00:00+00:00,27.1,74.4,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-03 18:00:00+00:00,28.0,74.2,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-04 00:00:00+00:00,29.0,74.2,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-04 06:00:00+00:00,29.7,74.3,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-04 12:00:00+00:00,30.4,74.5,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-04 18:00:00+00:00,31.1,74.8,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-05 00:00:00+00:00,31.7,75.0,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-05 06:00:00+00:00,31.9,75.1,25.0,1000.0,1890182N20088,UNNAMED,1890
1890-07-11 00:00:00+00:00,24.7,83.5,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-11 06:00:00+00:00,24.8,83.2,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-11 12:00:00+00:00,24.8,82.7,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-11 18:00:00+00:00,24.8,82.2,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-12 00:00:00+00:00,24.9,81.8,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-12 06:00:00+00:00,24.9,81.5,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-12 12:00:00+00:00,24.9,81.1,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-12 18:00:00+00:00,24.9,80.7,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-13 00:00:00+00:00,25.0,80.3,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-07-13 06:00:00+00:00,25.0,80.1,25.0,1000.0,1890192N25084,UNNAMED,1890
1890-08-12 00:00:00+00:00,23.5,86.5,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-12 06:00:00+00:00,23.6,86.0,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-12 12:00:00+00:00,23.7,85.4,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-12 18:00:00+00:00,23.8,84.9,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-13 00:00:00+00:00,23.8,84.3,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-13 06:00:00+00:00,23.8,83.6,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-13 12:00:00+00:00,23.8,83.0,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-13 18:00:00+00:00,23.9,82.3,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-14 00:00:00+00:00,24.1,81.6,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-14 06:00:00+00:00,24.5,81.2,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-14 12:00:00+00:00,24.9,80.8,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-14 18:00:00+00:00,25.3,80.5,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-15 00:00:00+00:00,25.8,80.3,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-08-15 06:00:00+00:00,25.9,80.2,25.0,1000.0,1890224N24087,UNNAMED,1890
1890-09-23 00:00:00+00:00,18.2,85.3,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-23 06:00:00+00:00,18.6,85.2,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-23 12:00:00+00:00,19.1,85.0,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-23 18:00:00+00:00,19.6,84.9,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-24 00:00:00+00:00,19.9,84.5,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-24 06:00:00+00:00,20.2,83.9,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-24 12:00:00+00:00,20.4,83.1,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-24 18:00:00+00:00,20.9,81.5,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-25 00:00:00+00:00,21.4,79.8,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-25 06:00:00+00:00,21.9,79.3,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-25 12:00:00+00:00,22.5,79.7,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-25 18:00:00+00:00,22.9,80.1,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-26 00:00:00+00:00,23.3,80.6,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-26 06:00:00+00:00,23.6,81.2,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-26 12:00:00+00:00,23.9,82.0,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-26 18:00:00+00:00,24.2,82.8,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-27 00:00:00+00:00,24.3,83.7,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-09-27 06:00:00+00:00,24.4,84.0,25.0,1000.0,1890266N18085,UNNAMED,1890
1890-10-10 00:00:00+00:00,13.7,84.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-10 06:00:00+00:00,13.7,84.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-10 12:00:00+00:00,13.7,84.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-10 18:00:00+00:00,13.7,84.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-11 00:00:00+00:00,13.6,84.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-11 06:00:00+00:00,14.1,84.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-11 12:00:00+00:00,15.1,84.7,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-11 18:00:00+00:00,15.9,84.8,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-12 00:00:00+00:00,16.7,85.1,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-12 06:00:00+00:00,17.3,85.1,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-12 12:00:00+00:00,17.8,85.2,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-12 18:00:00+00:00,18.3,85.3,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-13 00:00:00+00:00,18.7,85.4,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-13 06:00:00+00:00,19.4,85.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-13 12:00:00+00:00,20.2,85.9,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-13 18:00:00+00:00,20.9,86.2,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-14 00:00:00+00:00,21.6,86.6,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-14 06:00:00+00:00,21.8,86.7,25.0,1000.0,1890283N14085,UNNAMED,1890
1890-10-21 00:00:00+00:00,17.0,90.3,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-21 06:00:00+00:00,18.0,90.3,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-21 12:00:00+00:00,19.1,90.2,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-21 18:00:00+00:00,20.3,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-22 00:00:00+00:00,21.4,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-22 06:00:00+00:00,22.0,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-22 12:00:00+00:00,22.4,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-22 18:00:00+00:00,22.9,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-23 00:00:00+00:00,23.2,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-23 06:00:00+00:00,23.5,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-23 12:00:00+00:00,23.7,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-23 18:00:00+00:00,23.8,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-24 00:00:00+00:00,24.1,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1890-10-24 06:00:00+00:00,24.2,90.1,25.0,1000.0,1890294N17090,UNNAMED,1890
1891-05-20 00:00:00+00:00,10.2,81.9,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-20 06:00:00+00:00,10.5,82.0,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-20 12:00:00+00:00,10.8,82.1,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-20 18:00:00+00:00,11.1,82.2,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-21 00:00:00+00:00,11.4,82.4,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-21 06:00:00+00:00,11.7,82.5,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-21 12:00:00+00:00,11.9,82.6,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-21 18:00:00+00:00,12.2,82.7,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-22 00:00:00+00:00,12.4,82.8,25.0,1000.0,1891140N10082,UNNAMED,1891
1891-05-22 06:00:00+00:00,12.8,82.9,25.0,1000.0,1891140N10082,UNNAMED,1891
